id,mold,eside,eback,efront,ematerial,ebathtype,elength,m1,m2,m3,m4,m5,m6,m7,m8,backA,backB,backC,backD,backK,back-cx,back-cy,back-cz,frontA,frontB,frontC,frontD,frontK,front-cx,front-cy,front-cz,bottomA,bottomB,bottomC,bottomD,bottomK,bottom-cx,bottom-cy,bottom-cz,topA,topB,topC,topD,topK,top-cx,top-cy,top-cz,rightA,rightB,rightC,rightD,rightK,right-cx,right-cy,right-cz,leftA,leftB,leftC,leftD,leftK,left-cx,left-cy,left-cz
3394,589,0,4,4,1,0,2,0,0,0,0,0,0,0,0,0.999712,0.0233646,-0.00555375,-0.639489,0.0325861,0.641164,-0.0653842,-0.0066894,0.998581,-0.0524389,0.00925436,0.61902,0.0334221,-0.622941,-0.0567718,0.00642497,-0.0174739,-0.999831,0.0056586,0.112654,0.000197535,0.0025442,0.112644,0.00281322,-0.0019337,-0.999984,0.00533986,-0.228531,2.40977e-05,0.00956182,-0.228579,-0.00484504,0.00421447,0.0485282,0.998813,-0.278471,0.00473671,0.00409183,-0.0558056,0.281497,0.0109197,-0.04387,0.998978,0.277403,0.00468831,0.00232338,-0.0591445,-0.28031,
3395,329,0,4,4,1,0,2,0,0,0,0,0,0,0,0,0.991202,0.132237,0.00556078,-0.627098,0.0323665,0.640746,-0.0605208,-0.00150337,0.994212,-0.107403,0.00264117,0.610794,0.0320472,-0.619769,-0.0501594,0.000244968,-0.0203216,-0.99977,-0.00686396,0.101772,0.00061866,0.0119065,0.101543,0.00145522,5.21311e-05,-0.999993,-0.0036415,-0.205033,1.02631e-05,0.0532385,-0.204634,-0.109213,-0.00353323,0.235299,0.971917,-0.250962,0.00439099,0.0056579,-0.0738813,0.276121,-0.000936324,-0.189599,0.981861,0.254691,0.00483667,-0.00594735,-0.0529266,-0.269622,
3397,387,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.977235,0.212055,-0.00665798,-0.627746,0.0174432,0.656309,-0.064211,0.000803729,0.998471,-0.0552822,0.000632056,0.632984,0.0224615,-0.637228,-0.0591451,-0.00152096,-0.0162836,-0.999867,-0.00121075,0.10032,0.00110964,0.00578385,0.100238,0.000855213,0.00293704,-0.999978,-0.00593014,-0.208687,5.10726e-05,0.0126391,-0.208861,0.0347916,-0.00628901,0.111249,0.993773,-0.264613,0.00334836,-0.00282698,-0.0588111,0.272837,-0.00353158,-0.233344,0.972388,0.255854,0.00382638,0.000648552,-0.0731715,-0.280675,
3398,543,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0.907153,0.420774,-0.00476297,-0.546378,0.00864581,0.630422,-0.0606014,0.00260908,0.988744,-0.149587,0.00282766,0.62629,0.00830491,-0.639824,-0.0428037,-0.0248017,-0.0304442,-0.99952,-0.00574164,0.108969,0.000236868,-0.00863184,0.109285,-7.3458e-05,-0.00128009,-0.999999,0.00108647,-0.200952,1.90341e-05,-0.0294136,-0.200845,0.0642173,-0.0574034,0.190075,0.98009,-0.240874,0.00420587,-0.022083,-0.0495683,0.254087,0.00570276,-0.236274,0.97167,0.241621,0.00173364,-0.0359337,-0.0603692,-0.263135,
3401,17,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.970552,0.240731,0.008838,-0.625668,0.0186644,0.661245,-0.0673134,0.0113142,0.992855,-0.119188,0.00583659,0.624831,0.0186416,-0.634852,-0.0463817,-0.00744612,-0.0390193,-0.999225,0.0052214,0.101401,0.00035761,0.0100998,0.101084,-6.73849e-05,-0.00470999,-0.999961,0.00754026,-0.207205,0.000101513,-0.0203958,-0.207585,-0.0619863,-0.0158165,0.251086,0.967836,-0.261832,0.00270252,-0.00676247,-0.0746756,0.289796,-0.0159209,-0.165991,0.985999,0.266544,0.0029655,-0.000282249,-0.0583418,-0.280155,
3403,65,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0.906761,0.421119,-0.0210683,-0.558544,0.00824471,0.647194,-0.0670818,0.00271619,0.989828,-0.141392,-0.0157683,0.624051,0.00999631,-0.636508,-0.04035,-0.017615,-0.0453187,-0.998966,0.00363876,0.105995,0.000126247,0.000769602,0.106072,0.000477619,-0.00879865,-0.999869,0.0135936,-0.202172,7.53203e-05,-0.161079,-0.199424,0.0998253,-0.0385655,0.219407,0.974871,-0.242557,0.00399209,-0.0120355,-0.0582796,0.26145,0.0167213,-0.224228,0.974393,0.240353,0.00151231,-0.00663869,-0.0704866,-0.262776,
3576,18,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0.851119,0.524963,0.00322953,-0.511441,0.021879,0.597685,0.00525256,-0.00554409,0.989422,-0.145008,-0.0040366,0.572482,0.018403,-0.575347,0.0219356,0.0100212,-0.0355617,-0.999365,0.00224292,0.223806,0.000691203,-0.0272639,0.224923,0.00223837,0.00215379,-0.999987,-0.00463979,-0.175713,3.80441e-05,0.0470039,-0.175643,0.00624555,0.0239374,0.241566,0.970089,-0.256677,0.00492699,0.0228032,-0.00523834,0.265333,0.00887804,-0.221105,0.97521,0.253465,0.00420753,0.00253145,0.0127484,-0.257041,
3577,9,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0.895342,0.445266,0.0100285,-0.571588,0.0179237,0.639255,-0.00167645,-0.00167383,0.983023,-0.183426,0.00457886,0.617116,0.0171451,-0.62461,0.0167495,-0.00828773,-0.0295236,-0.99954,-0.0069346,0.172357,0.000213927,-0.00575368,0.172652,-0.00655733,0.00102808,-0.999999,0.000439495,-0.145493,5.36476e-05,0.0832947,-0.1454,0.0159564,-0.00684488,0.198442,0.980089,-0.24417,0.00258228,-0.00808951,0.00892862,0.247267,-0.00154836,-0.194395,0.980922,0.256286,0.00266996,-0.00699639,0.00545822,-0.2602,
3578,621,0,4,4,1,0,2,0,0,0,0,0,0,0,0,0.971617,0.236532,-0.00361218,-0.61289,0.0272556,0.630028,0.00319426,0.00310407,0.98639,-0.164369,-0.00422047,0.607846,0.0360032,-0.61361,0.0158792,-0.00529398,-0.0224423,-0.999748,-0.000891115,0.172031,0.000659182,0.0140354,0.17176,-0.000384942,-0.00179315,-0.999995,0.00250315,-0.137382,2.99406e-05,-0.0240986,-0.13733,0.00406969,-0.0255797,0.162252,0.986418,-0.266354,0.00521396,-0.0213226,0.0157402,0.266879,0.00217021,-0.192824,0.981231,0.272067,0.00495818,-0.0101186,0.014846,-0.274332,
3579,592,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.977945,0.208836,0.00342042,-0.642087,0.0185767,0.655881,0.003085,0.00812314,0.993476,-0.113902,0.00566867,0.619136,0.0181372,-0.620925,0.0193933,-0.00937364,-0.0293336,-0.99957,0.000569405,0.176318,0.00033105,0.0172843,0.175886,-0.000115373,-0.00476843,-0.999987,-0.00161829,-0.151518,0.000126591,-0.00582131,-0.151519,0.0163225,-0.0145105,0.175223,0.984422,-0.274376,0.00384355,0.00437061,0.0114597,0.276742,-0.00187605,-0.198053,0.98019,0.275929,0.00418809,0.0218875,0.00572167,-0.280308,
83,363,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.984041,0.177938,-0.000739892,-0.648242,0.0180818,0.655466,0.018192,0.00122317,0.992892,-0.0931273,-0.0741148,0.633154,0.0927654,-0.636439,0.0158883,-0.00324938,-0.00729868,-0.999973,0.000690138,0.184123,0.00065332,-0.0020618,0.184141,-0.00233875,0.00352478,-0.999976,-0.00595752,-0.153499,0.000166683,0.0100968,-0.154086,0.103929,-0.012971,0.0753849,0.99707,-0.277391,0.00328148,-0.00787698,0.0119278,0.277202,-0.00404116,-0.129558,0.991564,0.281622,0.00361272,0.00370472,-0.000963255,-0.284129,
85,277,0,2,4,1,0,2,0,0,0,0,0,0,0,0,0.82411,0.566353,0.00932724,-0.502585,0.0161483,0.607973,0.00262278,0.00674877,0.987672,-0.156515,-0.00262282,0.585948,0.0463094,-0.590202,0.0193541,-0.00263494,-0.0363902,-0.999302,-0.00847371,0.172946,0.000392172,-0.0112173,0.173448,0.00325008,0.0028206,-0.999985,-0.00471876,-0.139187,0.000141632,0.100048,-0.138742,-0.0348705,-0.0271346,0.220813,0.974939,-0.259023,0.00772716,-0.0212973,-0.00812213,0.266928,0.0158843,-0.179828,0.98357,0.254783,0.00807354,-0.0217899,0.00797903,-0.257229,
125,329,0,4,4,1,0,2,0,0,0,0,0,0,0,0,0.99784,0.0656583,-0.00215972,-0.639989,0.0311397,0.641851,-0.00731232,-0.00236899,0.99023,-0.138887,0.0124496,0.621955,0.0310617,-0.62771,0.00135946,-0.0152052,-0.0128144,-0.999897,-0.00643885,0.156025,0.000640779,0.00996522,0.155947,-0.00527194,-0.000752329,-0.999959,-0.00901082,-0.151444,1.2739e-05,-0.0584374,-0.151809,0.044771,-0.0177145,0.170256,0.985241,-0.261628,0.00462589,-0.00312648,-0.00175013,0.265793,-0.0126515,-0.237957,0.971193,0.272098,0.00451941,0.0279942,-0.0179732,-0.284208,
127,52,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.972031,0.234816,-0.00408501,-0.634257,0.0179924,0.655204,-0.0110848,0.00449085,0.994808,-0.101463,0.00785941,0.632542,0.0200427,-0.634489,0.0130603,-0.00274173,-0.0395997,-0.99921,0.00327265,0.162455,0.000586683,0.00930475,0.162229,0.00461481,-0.00739174,-0.999923,-0.0100052,-0.155271,1.97627e-05,0.0394198,-0.157193,0.161772,-0.00528545,0.172683,0.984963,-0.276292,0.00331586,-0.00992783,-0.000968061,0.280626,0.000188731,-0.205157,0.978729,0.272602,0.00309321,0.0146496,-0.0218395,-0.283107,
154,329,0,4,4,1,0,2,0,0,0,0,0,0,0,0,0.991281,0.131686,-0.00462918,-0.632951,0.0415565,0.638882,-0.00275897,-0.000603792,0.996162,-0.0865895,0.0127626,0.62164,0.0345792,-0.623628,0.00227199,-0.0163092,-0.0165116,-0.999853,-0.00452141,0.157658,0.000718138,0.00735871,0.157582,-0.00510076,0.0054533,-0.999979,-0.00334983,-0.152658,1.67297e-05,0.00656348,-0.15232,-0.0911262,-0.0149931,0.211457,0.977272,-0.260161,0.00388275,-0.000816742,-0.019196,0.270353,-0.0120788,-0.177487,0.984049,0.272446,0.00476895,-0.00561623,0.00230654,-0.276515,
162,1,0,4,4,1,0,2,0,0,0,0,0,0,0,0,0.994312,0.105996,0.0104219,-0.629612,0.0420004,0.634733,-0.0145751,0.00334762,0.990623,-0.136591,0.00300574,0.630549,0.0306309,-0.636373,0.000940863,-0.00505042,-0.0251356,-0.999683,-0.00168424,0.152969,0.000492526,0.00457398,0.152903,-0.000569734,-0.00315228,-0.999981,-0.00534742,-0.158425,4.76678e-05,-0.02835,-0.15836,0.0040067,-0.00314529,0.16735,0.985893,-0.263959,0.00495174,-0.00602723,-0.00537961,0.26863,-0.00223103,-0.176738,0.984255,0.269026,0.00469516,-0.00879592,-0.00121992,-0.273569,
197,107,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0.88635,0.461931,0.031688,-0.553295,0.0173138,0.629153,-0.0112851,0.0270687,0.986401,-0.162637,0.0236928,0.612359,0.0102615,-0.620158,-0.000675472,-0.031384,-0.0358569,-0.999352,0.00327285,0.188264,0.000403394,-0.0195647,0.189082,-0.00198783,0.00651093,-0.999973,0.00328065,-0.181149,2.72705e-05,0.159521,-0.180686,-0.173883,-0.036949,0.178564,0.983234,-0.277192,0.00187935,-0.0064859,-0.0334718,0.287754,-0.0441021,-0.131736,0.990303,0.276656,0.003109,-0.00830584,-0.00404748,-0.280273,
199,46,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0.848411,0.529271,0.00843197,-0.536503,0.0210393,0.640719,-0.0136107,0.0135274,0.984331,-0.176209,-0.00647496,0.601226,0.0179385,-0.608717,0.0111222,0.0134088,-0.0425584,-0.999073,0.00643191,0.185163,0.000224376,-0.00433098,0.185593,0.0114176,-0.00187548,-0.999998,-0.000286678,-0.179485,4.67652e-05,0.077486,-0.179631,0.00138201,0.00135442,0.187231,0.982315,-0.286632,0.0041375,-0.0121046,-0.0136491,0.294411,0.00590378,-0.153713,0.988098,0.262134,0.00360393,0.00401222,-0.00518402,-0.266122,
218,53,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0.891182,0.453168,0.020819,-0.574721,0.00794937,0.650554,-0.0113058,0.00395259,0.98412,-0.176881,-0.0148658,0.642345,0.00935682,-0.653292,-0.00358858,0.00420989,-0.0356116,-0.999361,0.0030769,0.156553,0.000167166,-0.00360462,0.156769,-0.00391823,-0.000232578,-0.999971,-0.00756238,-0.152762,0.000148475,-0.0693813,-0.152251,-0.0659515,-0.0205066,0.23194,0.972514,-0.253337,0.00237722,-0.0322956,-0.0162608,0.263694,0.0431109,-0.194928,0.97987,0.254378,0.00519191,-0.0198004,-0.0018164,-0.259094,
232,329,0,4,4,1,0,2,0,0,0,0,0,0,0,0,0.987935,0.15479,0.00486449,-0.646207,0.0320083,0.654858,-0.00488901,0.0012597,0.998798,-0.0481953,0.00895784,0.63391,0.0391263,-0.634589,-0.00145773,-0.0172478,-0.0186832,-0.999778,-0.00968766,0.155063,0.000525154,0.00356815,0.155084,-0.00547277,0.0057939,-0.999973,-0.00451262,-0.155545,4.81465e-05,-0.0242709,-0.155459,-0.0511397,-0.0118722,0.206377,0.9784,-0.263163,0.00449122,-0.00938223,-0.0152745,0.27208,-0.0133161,-0.152238,0.988254,0.276089,0.0052462,-0.00524559,-0.000501395,-0.279519,
234,83,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0.99417,0.107802,-0.00238249,-0.637892,0.026881,0.641481,0.00146144,0.00262193,0.990828,-0.134731,0.0103933,0.631217,0.0254873,-0.635723,0.00984089,7.29728e-05,-0.0176005,-0.999832,0.00509213,0.160155,0.000553821,0.00649492,0.16008,0.00250324,0.00105281,-0.999994,0.00345367,-0.146435,2.68542e-05,-0.0170771,-0.146316,0.0399381,-0.00781954,0.176546,0.984261,-0.26453,0.00584618,-0.002881,0.00748068,0.267396,0.000670155,-0.256551,0.966531,0.257604,0.0057432,-0.00212437,-0.0230453,-0.27264,
252,511,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.943785,0.329709,0.0237227,-0.60762,0.0123266,0.642948,0.00159305,0.0122327,0.996609,-0.0812853,0.0127731,0.631612,0.0202749,-0.632426,0.0133011,-0.0195032,-0.0337259,-0.99943,0.00117275,0.162978,0.000268043,-0.00579102,0.163261,-0.00471835,0.000302296,-0.999977,0.00682424,-0.14249,0.000408808,0.0347289,-0.142976,-0.0723202,-0.0334917,0.213778,0.976308,-0.272453,0.00316512,-0.0193382,-0.00786866,0.280124,-0.0205172,-0.156142,0.987521,0.277869,0.00481832,-0.00989225,0.00662875,-0.280537,
6676,138,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.989062,0.146652,0.0157937,-0.665255,0.0256778,0.67449,-0.014321,0.015387,0.99605,-0.08878,0.00146241,0.644952,0.016227,-0.64761,-0.00125658,-0.00791069,-0.027686,-0.999594,-0.00665916,0.168952,0.000606735,0.0114323,0.168712,-0.00119697,0.00320109,-0.999989,-0.00342814,-0.164814,2.00965e-05,0.0408584,-0.164432,-0.0739092,-0.00954813,0.198996,0.979954,-0.270836,0.0027722,-0.0164773,-0.0105043,0.278349,-0.0216139,-0.162658,0.986446,0.274237,0.00264959,0.00228647,0.00262596,-0.277522,
6684,393,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0.96426,0.263764,0.025124,-0.62831,0.015257,0.65241,-0.00356234,0.00624183,0.985008,-0.172083,0.0120877,0.625421,0.0141126,-0.634019,0.00518331,-0.00118596,-0.0158309,-0.999866,0.00407929,0.162159,0.000564949,0.00690366,0.162053,-0.00453478,0.00390644,-0.999957,0.00846443,-0.14833,2.08652e-05,0.00173691,-0.148444,-0.0135219,-0.00776398,0.161102,0.986907,-0.257207,0.00386061,0.0148961,0.00397044,0.260089,-0.00214698,-0.138727,0.990328,0.263118,0.00397532,-0.0147743,0.00352529,-0.265226,
6740,410,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0.989377,0.143418,0.023777,-0.638225,0.0278632,0.644911,-0.000224878,0.00832033,0.994485,-0.104546,0.00831038,0.626321,0.026713,-0.628643,0.0105768,-0.00475108,-0.0229142,-0.999733,0.00294774,0.162211,0.000489741,0.00927493,0.162039,-0.000703706,0.000520067,-0.999987,0.00514284,-0.144685,3.59506e-05,-0.0582745,-0.144827,-0.0213648,-0.0136574,0.162984,0.986534,-0.264895,0.00549159,-0.000345107,0.00659928,0.267416,-0.0127128,-0.144649,0.989401,0.266666,0.00595177,-0.013768,0.00726838,-0.268636,
6752,35,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0.809404,0.58724,0.00377219,-0.497479,0.00823388,0.615401,-0.00104977,-0.00309672,0.973539,-0.226978,0.0265265,0.573976,0.00936821,-0.58489,0.0183729,-0.0148142,-0.0237247,-0.999714,-0.00308616,0.199094,0.000757162,-0.0235017,0.199722,-0.00427999,-0.00749767,-0.999936,0.00846106,-0.163657,9.41091e-05,0.192672,-0.165267,-0.0182962,-0.0163514,0.132295,0.991075,-0.259354,0.000896899,-0.00161405,0.00580802,0.260888,0.00903375,-0.205297,0.978658,0.273873,0.00296594,0.0170069,-0.0167098,-0.283507,
6753,329,0,4,4,1,0,2,0,0,0,0,0,0,0,0,0.993389,0.114787,0.00120773,-0.640191,0.0324043,0.645058,-0.00524143,-0.000733805,0.996899,-0.0770925,0.0158038,0.626047,0.0312559,-0.627286,0.00568825,-0.0169946,-0.0176696,-0.999815,-0.0075473,0.156788,0.000562018,0.00731927,0.156739,-0.00683066,0.00517137,-0.99997,-0.00575042,-0.155497,7.03186e-06,0.0283076,-0.154707,-0.112873,-0.0179899,0.210246,0.977483,-0.26013,0.00418612,0.000579913,-0.0199692,0.270428,-0.00828506,-0.175712,0.984407,0.272046,0.00559972,-0.00549588,0.00152437,-0.276129,
6759,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0.967167,0.254079,0.00572963,-0.606499,0.0139198,0.625556,0.00575332,0.00346629,0.976292,-0.215953,0.0148034,0.610178,0.0131493,-0.622467,0.0109283,-0.00730855,-0.0164502,-0.999849,-0.00567217,0.16494,0.000625414,-0.00200905,0.164982,0.00279414,0.000953198,-0.999976,-0.00680613,-0.14353,5.43435e-05,0.000780006,-0.14383,0.0436788,-0.013536,0.14637,0.989137,-0.260061,0.00441303,0.00371099,0.00830471,0.261738,-0.00771902,-0.18461,0.982781,0.258793,0.00437166,-0.00684519,0.00692044,-0.26208,
6760,332,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0.987399,0.157834,0.0114818,-0.661928,0.0241701,0.671487,-0.00698853,0.000530381,0.996084,-0.0876341,0.0116675,0.65235,0.0243916,-0.654559,0.00450762,0.00354285,-0.0290275,-0.999577,0.0020663,0.158991,0.00123113,0.00935763,0.15879,0.00151027,0.00243852,-0.99999,-0.00369836,-0.153925,0.000122279,-0.00189536,-0.153671,-0.0704129,-0.00744596,0.19486,0.980803,-0.272106,0.00319735,-0.00466044,-0.0174673,0.280867,-0.00570153,-0.160697,0.986987,0.273014,0.00363317,-0.0166,-0.00151223,-0.276956,
6772,438,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.947852,0.318576,0.00925189,-0.612038,0.0137118,0.645256,0.0012497,0.00351567,0.994582,-0.103756,0.00637319,0.626818,0.019771,-0.628299,0.0180288,-0.00819164,-0.0338636,-0.999426,0.00122017,0.163585,0.000296853,-0.00291479,0.163775,-0.00285061,-0.00363605,-0.99999,-0.00266933,-0.141682,6.71805e-05,-0.0326575,-0.141621,0.020827,-0.0137282,0.163655,0.986422,-0.27195,0.00284841,-0.00611151,0.0103502,0.273891,-0.00549333,-0.237518,0.971368,0.277502,0.00324674,0.00944261,-0.0129801,-0.288802,
6778,65,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0.899675,0.436404,-0.0117237,-0.57359,0.00777915,0.641848,-0.0089403,-0.00317354,0.98886,-0.148819,-0.00306411,0.634457,0.00795903,-0.641783,-0.00047606,-0.0342002,-0.0279133,-0.999575,-0.00841598,0.159543,0.000223163,0.000625634,0.159651,-0.00674344,0.00347985,-0.999993,-0.000993332,-0.154692,2.28505e-05,-0.0668222,-0.154964,0.0381246,-0.0535261,0.188548,0.980604,-0.242081,0.00417654,-0.028466,-0.00249301,0.245795,0.00850813,-0.188534,0.98203,0.260778,0.00146735,-0.0144848,-0.00258704,-0.265921,
6805,511,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.947158,0.320584,0.0108548,-0.581941,0.0126125,0.611371,0.00861983,0.0104443,0.996394,-0.0836212,0.0143887,0.609078,0.0198478,-0.609808,0.0144694,-0.0180501,-0.0286713,-0.999585,0.00268946,0.166677,0.000323011,-0.00579517,0.166908,-0.00179616,0.00795037,-0.999927,0.00905332,-0.141217,0.000134856,-0.0596995,-0.1424,-0.0770405,-0.038476,0.198157,0.979415,-0.275865,0.00289464,-0.0184447,-0.00547004,0.282045,-0.0171402,-0.171464,0.985041,0.280782,0.00412016,-0.0142064,0.00960204,-0.283622,
6834,15,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.975189,0.219913,0.0253796,-0.635734,0.0177594,0.652755,-0.0051242,0.0118443,0.996523,-0.0812595,0.0183989,0.6291,0.0173305,-0.630066,0.0123123,-0.0121792,-0.0331467,-0.99944,-0.00460017,0.17365,0.000314011,0.00198594,0.173698,-0.0036853,-0.00071031,-0.999993,0.00357039,-0.15289,0.000152411,0.00482701,-0.153194,-0.0838635,-0.0266141,0.190907,0.981247,-0.275895,0.00352849,-0.00176588,-0.00967938,0.283003,-0.0206539,-0.178688,0.983689,0.279667,0.00429111,0.0088526,-0.0025644,-0.284585,
7046,270,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.984715,0.173641,0.0136048,-0.627075,0.0183631,0.637173,-0.00241334,0.00440517,0.991371,-0.130892,-0.00719402,0.621263,0.0166094,-0.626242,0.00360409,-0.00642839,-0.0246696,-0.999669,-0.00724486,0.164689,0.000544268,0.00394381,0.164649,-0.000365481,0.00493995,-0.999979,0.00409457,-0.143802,6.62306e-05,0.00825382,-0.143679,0.0207845,-0.00623325,0.207502,0.978215,-0.271414,0.00274512,-0.0156436,0.00364252,0.276586,-0.0100031,-0.178466,0.983895,0.270462,0.00282823,-0.000667323,0.00665555,-0.273689,
7087,238,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.992837,0.119074,0.00977988,-0.584526,0.0182291,0.587039,0.0137831,0.00510938,0.994179,-0.107266,0.0101146,0.602293,0.0175898,-0.603096,0.0240063,-0.0130556,-0.0246443,-0.999638,0.010777,0.18326,0.000560181,-0.00239663,0.183306,-0.00737545,0.00349618,-0.999918,0.0123603,-0.134769,1.62015e-05,0.0460994,-0.136964,-0.189754,-0.0153896,0.156008,0.987636,-0.258495,0.00228297,-0.0219462,0.00832641,0.260074,-0.0157911,-0.121636,0.992449,0.264389,0.00259192,-0.0136659,0.0193677,-0.264244,
7133,384,0,4,4,1,0,2,0,0,0,0,0,0,0,0,0.99838,0.0569056,-0.000115174,-0.644783,0.0372529,0.645456,0.0065776,0.0132047,0.995418,-0.0836624,-0.0463027,0.628685,0.0576599,-0.631287,0.00920369,-0.0103688,-0.0181869,-0.999779,0.0105593,0.185646,0.00023073,0.011945,0.185512,0.00408096,0.000174095,-0.999989,0.00466358,-0.163883,0.000192987,-0.0520364,-0.163729,0.0352992,-0.030281,0.140367,0.989636,-0.274489,0.00630186,-0.00332659,0.00619587,0.276382,-0.00834338,-0.119581,0.992789,0.264253,0.00769979,0.00639421,0.0103141,-0.264876,
7180,327,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0.903071,0.429481,-0.00289614,-0.51622,0.0104613,0.574708,-0.00646461,0.00193689,0.98238,-0.186897,-3.22758e-05,0.539732,0.00793844,-0.548421,0.00521036,0.00171073,-0.0235947,-0.999721,0.000433498,0.176928,0.000432207,-0.00274665,0.177043,0.00212589,-0.000882257,-0.999986,0.00515566,-0.164488,4.81868e-05,0.161441,-0.164707,-0.0142494,-0.00440704,0.123636,0.992318,-0.264348,0.00114202,-0.00254503,-0.00148627,0.266568,0.0078399,-0.181038,0.983445,0.262469,0.00176557,0.00430248,-0.0201478,-0.270631,
7195,1,0,4,4,1,0,2,0,0,0,0,0,0,0,0,0.996812,0.0797527,-0.00241394,-0.636784,0.0318768,0.640119,-0.0161864,0.0012254,0.995182,-0.0980153,-0.00235371,0.636621,0.0297898,-0.640331,-0.00636297,-0.000843429,-0.0252856,-0.999672,-0.00404519,0.152366,0.000509824,0.00434992,0.152312,-0.00148833,-0.00370677,-0.999979,-0.00536236,-0.162694,1.83632e-05,0.0828429,-0.162821,-0.0343175,-0.00646639,0.159171,0.98723,-0.267265,0.00482161,-0.0152917,-0.0100145,0.272237,0.0011468,-0.213864,0.976863,0.270569,0.00525402,-0.0242448,-0.0127401,-0.279738,
7199,97,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.977586,0.210409,-0.00729797,-0.636841,0.0176207,0.653159,-0.00802233,-0.0013092,0.991884,-0.126696,0.0106562,0.657633,0.0186087,-0.659605,0.0265018,-0.0022279,-0.0337587,-0.999406,-0.00699472,0.1747,0.000353341,-0.00636962,0.175001,0.00254517,-0.0078134,-0.999969,-0.00142367,-0.153416,0.000134933,0.00727355,-0.153439,-0.0271597,0.00212223,0.157846,0.987462,-0.276097,0.0037114,-0.0148852,0.00781725,0.278385,0.00469413,-0.177101,0.984181,0.277612,0.00387023,-0.00494094,0.00926261,-0.280383,
7322,270,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.986458,0.163848,0.00736899,-0.658017,0.0190689,0.668216,-0.00735033,0.00727184,0.992874,-0.11912,0.0033747,0.645626,0.0179002,-0.649406,0.00695617,-0.00543117,-0.0232447,-0.999728,-0.0017183,0.161513,0.000451092,0.00882497,0.16135,0.00095761,-0.00115484,-0.999999,0.000554671,-0.15013,0.000155651,0.00203468,-0.150128,0.00789953,-0.00629542,0.221537,0.975132,-0.268616,0.00311431,-0.0148828,0.00154654,0.275019,-0.0134837,-0.199096,0.979887,0.268388,0.00303953,0.00264283,0.00493434,-0.272858,
7346,387,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.976816,0.21406,0.00294194,-0.5902,0.0188285,0.603953,0.000996931,0.01198,0.992396,-0.12308,0.000804568,0.601956,0.0341126,-0.605534,0.00835259,0.00191426,-0.0164443,-0.999862,-0.00242615,0.160232,0.00117424,-0.00570919,0.160323,0.0105075,0.00257078,-0.999989,-0.00403305,-0.14823,4.02174e-05,0.000211253,-0.148479,0.061548,-0.0185864,0.127761,0.991631,-0.279857,0.00453106,-0.0160331,0.000141211,0.281901,0.00420107,-0.1976,0.980274,0.263304,0.00508021,0.022886,-0.0142599,-0.271575,
7357,55,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0.802994,0.595481,0.0245659,-0.50231,0.0092306,0.628179,-0.00372256,0.00417818,0.980969,-0.192948,0.0216945,0.61348,0.01108,-0.622629,0.0128992,-0.00973724,-0.0323469,-0.999456,0.00638128,0.16497,0.000162799,-0.0100222,0.165357,-0.00416854,0.00320884,-0.99999,0.0029542,-0.147271,2.0992e-05,0.00464033,-0.147357,-0.0335124,-0.0456723,0.21864,0.974736,-0.252376,0.00356934,-0.0284881,0.000684676,0.257429,0.0257277,-0.173287,0.984535,0.25678,0.00294918,-0.0146628,0.00407001,-0.259714,
