id,mold,eside,eback,efront,ematerial,ebathtype,elength,m1,m2,m3,m4,m5,m6,m7,m8,backA,backB,backC,backD,backK,back-cx,back-cy,back-cz,back-planarity,frontA,frontB,frontC,frontD,frontK,front-cx,front-cy,front-cz,front-planarity,bottomA,bottomB,bottomC,bottomD,bottomK,bottom-cx,bottom-cy,bottom-cz,bottom-planarity,topA,topB,topC,topD,topK,top-cx,top-cy,top-cz,top-planarity,rightA,rightB,rightC,rightD,rightK,right-cx,right-cy,right-cz,right-planarity,leftA,leftB,leftC,leftD,leftK,left-cx,left-cy,left-cz,left-planarity,heightFront,heightBack,heightRatio,lengthTop,lengthDown,lengthRatio,slopeBack,slopeFront,slopeDown,slopeSide,parallelismCos,parallelismTop,parallelismDown,parallelismRatio
105,105,0,4,1,0,0,2,23,52.875,15.6875,14.625,45.625,18.3125,18.5625,18.625,0.920101,0.391593,0.00834657,-0.525748,0.0233213,0.581125,-0.0230325,0.00883699,0.00669643,0.988848,-0.148918,0.00153695,0.635475,0.00725756,-0.644635,-0.0132837,-0.00478705,0.135922,-0.035376,-0.999355,-0.00610307,0.176565,0.000449266,-0.0471944,0.178327,0.00375825,0.194575,-0.00160135,-0.999994,-0.00309334,-0.200256,1.2249e-05,0.0493106,-0.20038,0.014203,0.274021,-0.00298483,0.182941,0.983119,-0.257529,0.00200593,-0.0363172,-0.0186919,0.265319,0.229911,-0.0265988,-0.187317,0.981939,0.252134,0.00190158,-0.0408052,-0.0126294,-0.260286,0.156355,0.402049,0.391385,0.973477,1.32976,1.11731,0.840234,0.39308,0.147335,0.999429,0.185163,0.999711,1.05389,1.02673,0.97423,
106,106,2,2,2,0,0,1,23.375,48.3125,13.375,12,41.5,16.9375,20.9375,20.8125,0.875976,0.48232,0.00581475,-0.448762,0.0083407,0.526986,-0.0267645,0.00746527,0.132768,0.985668,-0.168272,0.0120082,0.569553,0.00923717,-0.578883,-0.00669103,-0.00767789,0.18543,-0.0403423,-0.999172,-0.00527291,0.139527,0.00022773,-0.0305089,0.140865,0.00168896,0.5,-1.2955e-05,-1,-0.000614632,-0.171286,2.8315e-06,-0.0147969,-0.171282,-0.00694714,0.72617,-0.0577898,0.133592,0.98935,-0.259528,0.00333052,-0.0412094,-0.0204249,0.262673,0.1168,0.0352411,-0.135945,0.990089,0.255404,0.00274448,-0.0480868,-0.0169997,-0.258583,0.215686,0.33797,0.334389,0.989404,1.21365,0.996313,0.820922,0.482339,0.168271,0.999186,0.134923,0.995592,0.817141,0.802369,0.981922,
107,107,0,4,1,0,0,2,23.6875,54.6875,15.75,14.75,47.125,20.3125,20.4375,20.5625,0.8992,0.437303,0.0142921,-0.521753,0.0169964,0.594708,-0.0304575,0.0217404,0.0513919,0.987407,-0.154864,0.032322,0.644586,0.00925386,-0.654603,-0.0159997,-0.0217943,0.281553,-0.0299452,-0.999551,0.000792884,0.17314,0.00047074,-0.0466151,0.174615,0.000561833,0.168186,0.000559982,-0.999999,0.00114786,-0.202894,4.44608e-06,0.019976,-0.202881,0.00241831,0.348515,-0.0425193,0.134906,0.989946,-0.270857,0.00150142,-0.0534448,-0.0176862,0.273723,0.438735,-0.0389051,-0.127384,0.99109,0.268704,0.0015935,-0.0488457,-0.0177573,-0.275319,0.44209,0.399963,0.401066,1.00276,1.36323,1.12634,0.826231,0.436844,0.155499,0.999535,0.131255,0.999993,0.99172,0.973841,0.981971,
108,108,0,1,1,1,0,2,23.5,53.8125,15,13.9375,50.75,21.1875,21.9375,21.8125,0.993223,0.115857,0.00919449,-0.649653,0.0102482,0.656209,-0.0184551,0.00319751,0.138021,0.992721,-0.119799,0.0123425,0.649705,0.00987953,-0.654654,-0.00268663,-0.0111146,0.15677,-0.0263437,-0.999651,0.00190324,0.16617,0.000117481,0.00208454,0.166167,-0.00299315,0.510407,-0.00157313,-0.999994,0.00323074,-0.190895,1.45284e-05,0.0242323,-0.190953,-0.0060013,0.204494,-0.0141724,0.0648187,0.997796,-0.279405,0.00174199,-0.00917673,-0.0112699,0.280623,0.213592,-0.00989208,-0.0685443,0.997599,0.283492,0.00155831,-0.0210098,-0.0107788,-0.285123,0.197115,0.375442,0.343719,0.915507,1.35377,1.26941,0.937686,0.117424,0.118246,0.999693,0.0666857,0.999991,0.989737,0.981885,0.992066,
109,109,2,2,2,0,0,1,24.25,48.0625,15.4375,14.5625,39.5,17,21.5,20.875,0.872856,0.487952,0.00511671,-0.429243,0.00667949,0.504761,-0.023294,0.00499131,0.144165,0.984692,-0.17403,0.00979195,0.562599,0.00818928,-0.573769,-0.0136842,0.000525954,0.172414,-0.0354608,-0.999343,0.00750338,0.170908,0.000584873,-0.0400014,0.172456,0.00225641,0.224939,0.0010994,-0.999994,0.00342656,-0.201852,2.73498e-06,-0.0157535,-0.201867,0.000957976,0.480349,-0.0480885,0.102516,0.993568,-0.268173,0.00441559,-0.0554279,-0.0191773,0.269205,0.0906631,0.0571216,-0.1052,0.992809,0.263687,0.00451333,-0.0533756,-0.0213765,-0.264791,0.0979866,0.398728,0.410001,1.02827,1.21144,0.942571,0.778058,0.486998,0.175121,0.999331,0.104002,0.994405,0.800423,0.804244,1.00477,
110,110,0,4,1,0,0,2,24.8125,53.4375,17,16.25,42.625,19.5,19.8125,19.8125,0.829148,0.559026,-0.00169131,-0.424383,0.0168723,0.53516,-0.0345792,0.00788534,0.0526316,0.990423,-0.137029,0.0169191,0.626592,0.0172146,-0.635892,-0.0244224,-0.00807995,0.0721868,-0.0293554,-0.999569,-0.000395819,0.182874,0.000746203,-0.099207,0.185867,-0.000694704,0.181598,0.00117647,-0.999999,0.000936612,-0.223774,5.10839e-06,-0.0278742,-0.223827,-0.0209772,0.35023,-0.0107156,0.183004,0.983054,-0.261759,0.00344392,-0.0533473,-0.0274327,0.270797,0.429896,-0.0208413,-0.186295,0.982273,0.261898,0.00339486,-0.058625,-0.0293712,-0.273439,0.428243,0.429333,0.475561,1.10767,1.32589,1.00162,0.755432,0.558051,0.138214,0.999534,0.184675,0.999947,1.02324,0.998275,0.975598,
111,111,0,4,1,0,0,1,22.5625,49,13.1875,12.0625,42.3125,19.1875,19.875,19.75,0.878454,0.477801,0.00505474,-0.450403,0.0228536,0.527967,-0.0280643,0.00360776,0.0354223,0.988447,-0.151441,0.00615786,0.569975,0.0194279,-0.577904,-0.00870584,-0.0105882,0.187861,-0.0365259,-0.999333,-0.000149526,0.141555,0.00027405,-0.0478668,0.1434,-0.00439242,0.483597,-0.000794465,-0.999997,-0.00233261,-0.17237,4.41531e-06,-0.00386652,-0.172354,-0.00573412,0.598261,-0.0170591,0.151711,0.988278,-0.251054,0.00367505,-0.0360067,-0.0179541,0.256166,0.268446,-0.0181321,-0.13917,0.990102,0.257224,0.00347256,-0.0345269,-0.0137395,-0.262359,0.238829,0.337579,0.339565,1.00588,1.20978,0.997076,0.824179,0.478504,0.150659,0.999361,0.145461,0.999999,1.0017,0.979719,0.978054,
112,112,2,2,2,0,0,2,23.25,53.1875,15.5625,14.375,45.3125,17.5625,20.6875,21.8125,0.877101,0.479699,0.0241496,-0.50505,0.00189848,0.591043,-0.0290009,0.0230966,0.227679,0.980536,-0.193451,0.0335664,0.639981,0.00259241,-0.654846,-0.0150376,-0.0235351,0.153226,-0.0356268,-0.999362,0.00254413,0.170679,0.000159949,-0.0242664,0.171652,-0.000528138,0.592233,-0.00266315,-0.999996,-0.000740203,-0.198586,8.83239e-05,-0.0354761,-0.198491,-0.00177673,0.21492,-0.0863219,0.147169,0.985337,-0.272852,0.000726254,-0.0564754,-0.0248977,0.275683,0.0855683,0.0154447,-0.155993,0.987637,0.271635,0.00088984,-0.05527,-0.0325448,-0.279311,0.0401035,0.396852,0.403158,1.01589,1.3763,1.10683,0.804206,0.482174,0.190947,0.999457,0.151867,0.994698,0.790775,0.77282,0.977294,
113,113,0,4,1,0,0,1,23.3125,48.6875,15.25,14.125,40.375,19.375,20.375,20,0.874526,0.484883,0.0096416,-0.424746,0.0220355,0.502032,-0.0296988,0.0109782,0.0580357,0.986298,-0.164583,0.0113441,0.56369,0.0168422,-0.573576,-0.0125732,-0.00379071,0.192857,-0.0404379,-0.999177,-0.00329763,0.166803,0.000267149,-0.0602811,0.169371,0.00267146,0.5275,0.000476987,-0.999999,0.000919125,-0.195701,3.19929e-06,0.0192335,-0.195693,-0.0012798,0.757741,-0.0122917,0.111664,0.99367,-0.261274,0.00419925,-0.0513995,-0.020422,0.264598,0.367347,-0.0176549,-0.121469,0.992438,0.259253,0.00419644,-0.0504602,-0.0149182,-0.263952,0.358232,0.390138,0.39568,1.01421,1.19819,0.942896,0.786933,0.484488,0.165064,0.999163,0.11658,0.999985,1.0117,0.992065,0.980593,
114,114,2,2,2,0,0,2,23.6875,52.875,15.4375,14.0625,45.4375,16.5,21.25,20.0625,0.892532,0.436738,0.112456,-0.500837,0.00987522,0.565549,-0.0221568,0.0510704,0.0780488,0.974597,-0.162874,0.153731,0.633839,0.00992668,-0.635704,-0.00464087,-0.0978288,0.0883191,-0.0349192,-0.99939,0.000953222,0.168634,8.69709e-05,-0.0424238,0.170206,-0.0136375,0.647514,0.000336074,-1,6.96235e-05,-0.199116,3.33739e-06,-0.0409443,-0.199129,-0.00135176,0.514382,-0.157821,0.0823832,0.984025,-0.253791,0.00592475,-0.0895898,-0.0149618,0.244795,0.0564226,-0.0910641,-0.0924372,0.991546,0.270267,0.00380986,-0.00646745,-0.0181943,-0.274862,0.0965693,0.394422,0.390074,0.988977,1.32865,1.09473,0.823942,0.439225,0.165165,0.999378,0.0881258,0.997726,0.852466,0.849236,0.996211,
115,115,0,4,2,0,0,1,23,46.625,17.125,16.1875,35.875,18.75,19.3125,19,0.822964,0.568016,0.00941654,-0.352384,0.0158526,0.441895,-0.01987,0.000779839,0.0667976,0.995763,-0.0916363,0.00766809,0.556892,0.013567,-0.560881,-0.0179028,-0.00365698,0.199074,-0.0218608,-0.999757,-0.00286781,0.189402,0.000826375,-0.119104,0.192064,-0.00413241,0.237113,-0.000811901,-0.999998,-0.00195604,-0.218906,5.0873e-06,0.0102937,-0.218922,0.00365249,0.597424,0.00473721,0.14127,0.98996,-0.250789,0.00473649,-0.0473426,-0.026991,0.257411,0.318003,-0.0225175,-0.144612,0.989232,0.251362,0.00472884,-0.0548109,-0.0273395,-0.259342,0.284047,0.421483,0.48872,1.15952,1.15892,0.842899,0.727312,0.568709,0.0908305,0.999779,0.14296,0.999621,1.05704,1.04007,0.983951,
116,116,0,4,4,1,0,2,23.375,54.1875,14,13.1875,51.9375,22.125,22.8125,22.875,0.993617,0.111456,0.0174257,-0.634141,0.0316252,0.640152,-0.0196775,0.0154393,0.0310078,0.999053,-0.0400628,0.0169794,0.639487,0.0333962,-0.639947,-0.00388695,-0.0178312,0.025641,-0.0218325,-0.999761,-0.00139101,0.15668,0.000329852,-0.00220127,0.156768,-0.00172578,0.309811,0.00122413,-0.999997,-0.00193348,-0.17986,3.89124e-06,-0.0116533,-0.179867,-0.00415385,0.330909,-0.0299213,0.0353972,0.998925,-0.283623,0.00416829,-0.0108468,-0.0145203,0.284118,0.108935,-0.0277937,-0.0341981,0.999029,0.280684,0.00464416,-0.00946966,-0.0126028,-0.281651,0.109489,0.351466,0.324228,0.922501,1.30553,1.25561,0.961762,0.110257,0.0412917,0.999734,0.0348121,0.999998,0.995377,0.991755,0.996361,
117,117,0,4,1,0,0,3,23.75,59.8125,17.375,16.625,48.625,18.9375,19.375,19.4375,0.822314,0.569014,0.00474052,-0.475186,0.0197987,0.596404,-0.0267456,-0.00574917,0.0612245,0.995997,-0.0888163,-0.010084,0.723547,0.0113614,-0.727697,-0.0148543,0.00819392,0.2,-0.020593,-0.999786,-0.00202624,0.193759,0.000533683,-0.113682,0.196138,0.00203959,0.182109,-0.0010466,-0.999997,0.00231291,-0.221451,6.16013e-06,0.0551012,-0.221512,-0.00127681,0.355236,0.0211927,0.162977,0.986402,-0.254221,0.00237034,-0.0567622,-0.0245992,0.263009,0.36213,0.00025651,-0.153775,0.988106,0.254643,0.00226443,-0.0636626,-0.0228296,-0.261245,0.37296,0.430722,0.494668,1.14846,1.47781,1.15832,0.783809,0.569881,0.0877783,0.999809,0.158395,0.999775,1.05385,1.03779,0.984768,
118,118,2,2,1,0,0,2,23.125,54.4375,13.5,12.375,47.125,16.8125,19.9375,20.25,0.83191,0.55468,0.015993,-0.478911,0.00542431,0.589548,-0.0212802,0.0164944,0.111111,0.98555,-0.168359,0.0185991,0.659959,0.0140719,-0.670866,-0.00865146,-0.0130518,0.157051,-0.0336122,-0.99941,0.00712515,0.14506,0.000146226,-0.0508766,0.146843,-0.00192354,0.578889,0.0020885,-0.999996,0.00214084,-0.173205,5.66099e-05,0.0475586,-0.173211,-0.048482,0.246206,-0.0676712,0.145298,0.987071,-0.258019,0.00162709,-0.0826389,-0.015737,0.25805,0.226586,0.0195979,-0.165524,0.986011,0.254654,0.00196232,-0.0774378,-0.0189189,-0.259904,0.201754,0.346278,0.361171,1.04301,1.38943,1.13142,0.814308,0.553012,0.170446,0.999363,0.15559,0.996102,0.807976,0.785823,0.972582,
119,119,0,2,1,0,0,2,23.0625,53.8125,16,14.8125,44.1875,19.5625,19.75,19.625,0.828174,0.560382,0.00999722,-0.442367,0.00633308,0.550006,-0.0234861,0.00276527,0.108333,0.994945,-0.100083,0.00818714,0.653852,0.00919501,-0.658532,-0.0140263,-0.00635993,0.157647,-0.0274118,-0.999595,0.00761927,0.175046,0.000264433,-0.105922,0.177967,-0.00716742,0.457079,0.0010968,-0.999992,0.00381345,-0.20421,6.02774e-06,0.0251201,-0.204181,0.000712689,0.313321,-0.00977414,0.131035,0.99133,-0.264259,0.000860804,-0.0670419,-0.0237007,0.269042,0.486181,-0.00181784,-0.122992,0.992406,0.268027,0.000847203,-0.0716279,-0.0258699,-0.273416,0.508156,0.39954,0.443069,1.10895,1.34956,1.06168,0.786688,0.559502,0.101178,0.999594,0.127018,0.999968,0.982381,0.967895,0.985254,
120,120,0,4,1,0,0,1,24,48.1875,16.9375,15.875,38.3125,18.1875,19.0625,17.3125,0.868029,0.496506,-0.00279809,-0.40366,0.0221239,0.482654,-0.0308473,-0.00672574,0.055336,0.987962,-0.154685,-0.00200271,0.550877,0.0166369,-0.559868,-0.014521,-0.00217839,0.196203,-0.0401123,-0.999185,-0.00458093,0.186612,0.000437918,-0.0749044,0.189779,-0.00179798,0.397759,0.000234522,-1,-0.000257995,-0.2209,6.35305e-06,0.0151653,-0.220903,0.0243615,0.612524,0.00716243,0.197414,0.980294,-0.247181,0.00589786,-0.0507735,-0.0243606,0.257427,0.352718,-0.00280616,-0.185512,0.982638,0.252343,0.00520035,-0.0478894,-0.0198346,-0.260683,0.325641,0.434124,0.452554,1.04245,1.1835,0.892368,0.754009,0.496304,0.154917,0.999186,0.191466,0.999948,1.0206,0.988802,0.968843,
121,121,2,2,1,0,0,1,23.5625,49,13.1875,12.125,42.8125,16.1875,20.125,19.625,0.902584,0.429499,0.029549,-0.481368,0.00821317,0.545227,-0.0263216,0.0189445,0.117994,0.987805,-0.153323,0.0270953,0.585884,0.00749661,-0.595211,-0.0103238,0.0179164,0.28866,-0.0339077,-0.999386,0.00884308,0.140541,0.000135685,-0.0245614,0.141572,0.0125802,0.571252,0.000642055,-0.999995,-0.00293699,-0.17197,4.08459e-06,-0.0158165,-0.171958,-0.00782017,0.625,-0.0402549,0.144861,0.988633,-0.264628,0.00172449,-0.0463819,-0.0160751,0.268137,0.265957,0.0385014,-0.196251,0.979798,0.236272,0.00480188,-0.0443794,-0.0146882,-0.242342,0.0298063,0.336516,0.328328,0.975668,1.23479,1.04278,0.844502,0.429107,0.154014,0.999403,0.1707,0.996804,0.840366,0.8097,0.963509,
122,122,0,4,1,0,0,2,23.3125,53.4375,15.25,14.25,42.875,18.5625,19.625,19.25,0.824715,0.565475,0.00916134,-0.432994,0.0139885,0.537866,-0.0187841,0.00325354,0.0997963,0.989567,-0.144069,0.000608058,0.626409,0.0164094,-0.635041,-0.0139393,-0.00258718,0.167476,-0.0164848,-0.999811,0.0103319,0.175255,0.000259647,-0.0943344,0.176849,0.000489732,0.410646,-7.31473e-05,-1,-0.000701357,-0.194794,3.92181e-06,0.00970424,-0.194809,0.0206455,0.485777,-0.0109435,0.171268,0.985164,-0.255448,0.0025678,-0.0494133,-0.0191198,0.26207,0.454294,-0.000517664,-0.149554,0.988753,0.254445,0.00223975,-0.0585245,-0.00936901,-0.258787,0.387844,0.384005,0.440616,1.14742,1.31993,1.01564,0.769466,0.565559,0.143997,0.999865,0.160415,0.999944,0.976142,0.965255,0.988847,
123,123,0,1,1,1,0,2,22.5,54.875,13.875,13.25,52.5,20.4375,20.4375,20.4375,0.99523,0.0966877,-0.012975,-0.669909,0.00980914,0.674365,-0.0143703,-0.0115456,0.186047,0.996668,-0.0811316,-0.00839791,0.668002,0.00997351,-0.671052,-0.0110165,0.00956548,0.28,-0.0123036,-0.999869,-0.0105586,0.157151,0.000196184,0.00371434,0.157105,0.00199212,0.380515,-0.000723488,-0.999998,-0.0020498,-0.176474,6.08495e-06,-0.0248643,-0.176447,-0.00490335,0.268739,0.0198459,0.107928,0.993961,-0.266922,0.00135068,-0.00542957,-0.00705698,0.269418,0.222222,0.0188424,-0.104882,0.994306,0.265977,0.00110147,0.00552976,-0.00686696,-0.268329,0.447011,0.34225,0.327682,0.957437,1.37485,1.31549,0.956826,0.0974159,0.0804133,0.999933,0.106424,0.999999,1.00213,0.995944,0.993828,
124,124,0,1,1,1,0,2,23.3125,54.8125,13.5,12.9375,51.6875,20.75,21.3125,21.1875,0.989304,0.14558,0.00914743,-0.643726,0.0227863,0.652984,-0.0159967,0.00597527,0.114846,0.994152,-0.107197,0.0130719,0.653849,0.0247821,-0.658575,-0.0094865,-0.0109331,0.106667,-0.0172601,-0.999851,0.000864824,0.146947,0.000820519,-0.000624862,0.14698,-0.000184231,0.125668,9.99744e-05,-0.999999,0.00135934,-0.173506,4.32194e-06,0.0204567,-0.173531,-0.0193442,0.443378,-0.0141767,0.112759,0.993521,-0.269547,0.00342389,-0.0132034,-0.0138057,0.272683,0.111809,-0.0101788,-0.129635,0.991509,0.272447,0.00340933,-0.0146353,-0.0162637,-0.277057,0.10559,0.333543,0.312865,0.938004,1.35252,1.27142,0.940039,0.145487,0.107305,0.999849,0.121205,0.999992,0.990903,0.97973,0.988724,
125,125,0,4,1,0,0,3,23.25,58.75,15.5,14.0625,48.125,18.1875,18.875,19,
126,126,0,4,2,0,0,2,22.75,52.9375,17.3125,16.8125,42.25,19,19,19.0625,0.832387,0.554169,0.00543143,-0.425636,0.016361,0.52318,-0.0178256,0.00475397,0.0707457,0.994979,-0.0998766,0.00649421,0.636776,0.0103214,-0.641654,-0.0171008,-0.00790858,0.240654,-0.0137425,-0.999805,-0.0141831,0.200887,0.000557257,-0.106134,0.202377,0.000595107,0.134931,0.000362076,-0.999998,0.00197059,-0.220121,9.04739e-06,0.0540784,-0.220101,0.000205401,0.464692,-0.00153345,0.135302,0.990803,-0.250916,0.00313649,-0.0422238,-0.017519,0.255572,0.336527,-0.0366132,-0.146468,0.988538,0.250557,0.00288645,-0.0477673,-0.0221892,-0.258519,0.369515,0.432144,0.499066,1.15486,1.31991,1.00025,0.75782,0.553875,0.100239,0.999901,0.140933,0.999371,1.08608,1.0718,0.986852,
127,127,0,4,1,0,0,1,23.8125,48.9375,15.375,14.625,38.6875,19.625,20.125,19.9375,0.816125,0.577872,-0.00211124,-0.370603,0.0208087,0.466817,-0.017934,0.00690889,0.0613497,0.993774,-0.108143,0.0267882,0.587968,0.0109526,-0.592397,-0.00985389,-0.0121339,0.315789,-0.028208,-0.999569,-0.00809214,0.178649,0.00025886,-0.104658,0.181663,0.00209464,0.358025,-0.000688925,-1,-0.000488544,-0.196801,3.52359e-06,0.0222018,-0.196817,0.00152446,0.550193,-0.0106859,0.136743,0.990549,-0.263333,0.00403649,-0.06666,-0.0178114,0.267585,0.445504,-0.0417784,-0.150637,0.987706,0.258949,0.00388312,-0.053604,-0.0139725,-0.266571,0.445851,0.3936,0.448987,1.14072,1.20681,0.905139,0.750029,0.578435,0.107497,0.999621,0.14376,0.999504,1.06619,1.04426,0.979429,
128,128,2,2,2,1,0,2,22.0625,52.125,15,14.1875,46.125,17.75,19.5625,19.1875,0.944081,0.329693,-0.00366851,-0.551803,0.0117442,0.592364,-0.0225769,-0.0017253,0.0773196,0.994396,-0.105163,0.0108354,0.628155,0.013706,-0.63285,-0.0121312,-0.0117678,0.0906593,-0.0221414,-0.999754,0.000888588,0.16822,0.000501008,-0.0280225,0.16888,-0.00199181,0.229563,-0.000131545,-1,0.000331236,-0.19083,6.48169e-06,0.0156736,-0.190835,-0.00671048,0.690265,-0.0167401,0.12581,0.991913,-0.248004,0.00259467,-0.0356891,-0.010349,0.250736,0.0918984,0.00618131,-0.106087,0.994338,0.255232,0.00240691,-0.0328132,-0.0144928,-0.258028,0.108355,0.374661,0.368047,0.982346,1.303,1.14249,0.876815,0.329819,0.105038,0.999758,0.115959,0.999733,0.946774,0.933052,0.985506,
129,129,0,2,1,1,0,1,23.5625,48.6875,15.75,14.1875,42.25,20.75,20.75,20.9375,0.899243,0.437227,0.0139716,-0.457621,0.0129246,0.525415,-0.0342544,0.00871066,0.117371,0.997521,-0.0703227,0.00244031,0.588165,0.014522,-0.590684,-0.015045,-0.00113998,0.187067,-0.0516849,-0.99866,0.00265276,0.162961,0.000430462,-0.0554565,0.166052,0.00101484,0.404494,0.00151349,-0.999996,0.00219239,-0.203242,6.57888e-06,0.0416784,-0.2032,-0.00945069,0.518699,-0.00338163,0.110256,0.993897,-0.270529,0.00284413,-0.055329,-0.0198918,0.274209,0.294372,0.00155251,-0.118464,0.992957,0.268636,0.00308358,-0.0577177,-0.0218852,-0.273062,0.33189,0.398141,0.381075,0.957136,1.21128,1.018,0.840431,0.435908,0.0718326,0.998584,0.114359,0.999988,0.990438,0.966386,0.975716,
130,130,0,4,1,0,0,1,24,47.375,17,16.5,37.25,17.625,18.5625,18.4375,0.875588,0.483058,0.000834446,-0.397716,0.0214754,0.468003,-0.0249474,-0.0135058,0.0368217,0.988681,-0.148801,-0.0192074,0.546429,0.0174586,-0.555053,-0.0173814,0.012777,0.156733,-0.0269107,-0.999616,-0.00662092,0.194414,0.000658652,-0.078089,0.196604,-0.00186594,0.185693,-0.0017784,-0.999988,-0.00466708,-0.218716,1.14593e-05,0.0315943,-0.218765,-0.00228073,0.531073,0.05116,0.195265,0.979415,-0.241986,0.00601514,-0.0407642,-0.0215282,0.253493,0.28805,0.0255456,-0.212141,0.976905,0.249013,0.00565795,-0.0450879,-0.0192883,-0.257909,0.232587,0.430955,0.462403,1.07297,1.16143,0.874063,0.752577,0.484615,0.147069,0.999684,0.203872,0.999661,1.05048,1.031,0.981458,
131,131,0,1,1,1,0,1,21.0625,51.375,12.375,11.4375,48.25,18.25,18.25,18.3125,0.98431,0.175334,0.0198045,-0.618918,0.00565902,0.631746,-0.0172441,0.00545445,0.0590278,0.983934,-0.175972,0.0301421,0.623558,0.00509234,-0.633795,-0.00378284,-0.0202911,0.076412,-0.0217823,-0.999749,0.00524566,0.135987,0.000380426,0.000852966,0.135975,-0.00529375,0.454048,0.00094775,-0.999993,0.00355088,-0.155596,4.50537e-06,-0.00403967,-0.155583,0.00526888,0.664122,-0.0202974,0.184755,0.982575,-0.241768,0.000750005,-0.0133745,-0.00717275,0.247128,0.0762712,-0.0252435,-0.148333,0.988615,0.251227,0.000829972,-0.00582394,-0.0117711,-0.256035,0.0797203,0.310311,0.282191,0.90938,1.31764,1.2138,0.921192,0.174435,0.176985,0.999742,0.166596,0.999988,1.01255,0.993501,0.981187,
132,132,0,4,1,0,0,2,23.5625,53.9375,17.0625,16.25,41.8125,17.3125,17.6875,17.875,0.826405,0.563023,-0.00775429,-0.42448,0.0138027,0.530727,-0.0252279,-0.0113691,0.071161,0.990516,-0.137278,-0.00575355,0.630387,0.0176272,-0.638792,-0.0173369,0.00570354,0.137079,-0.0170962,-0.999847,-0.00374173,0.195387,0.000855481,-0.0992396,0.197102,0.00300018,0.24933,0.00269633,-0.999982,0.00537597,-0.2158,8.5354e-06,0.0365857,-0.21565,0.0102759,0.461905,0.0122854,0.198719,0.97998,-0.247264,0.00301209,-0.0651274,-0.0176252,0.256706,0.247241,0.020959,-0.195011,0.980577,0.252307,0.00300414,-0.0692486,-0.0167043,-0.259146,0.263736,0.427382,0.487598,1.14089,1.3261,0.993029,0.748834,0.560809,0.139951,0.999804,0.196893,0.999961,0.982815,0.964446,0.98131,
133,133,0,1,1,1,0,2,23.3125,54.8125,11.625,10.3125,52.25,20.875,21.375,21.5625,0.983237,0.182059,0.00997848,-0.63893,0.0237552,0.654716,-0.0266525,0.00414489,0.0210526,0.99614,-0.0866424,0.0140764,0.659497,0.0240021,-0.662874,-0.0106174,-0.00725028,0.130841,-0.0384271,-0.999208,0.0103454,0.114028,0.000797187,-0.00240723,0.114196,-0.00135684,0.142483,0.00131578,-0.999992,0.00373664,-0.148223,5.28687e-06,-0.050188,-0.148365,-0.0200415,0.567568,-0.0135421,0.144398,0.989427,-0.27163,0.00332185,-0.0259271,-0.0167928,0.276629,0.0484848,-0.00767443,-0.138375,0.99035,0.268841,0.00296987,-0.0290004,-0.0203503,-0.274529,0.0337942,0.289268,0.241181,0.833763,1.35203,1.284,0.94968,0.180774,0.0879617,0.99921,0.141396,0.999982,0.987331,0.958651,0.970952,
134,134,0,4,1,0,0,1,21.875,48.9375,13.375,12.5,42.3125,18.375,18.9375,18.9375,0.900077,0.435718,-0.00336591,-0.465527,0.0178752,0.527699,-0.021692,-0.0027895,0.0566038,0.986304,-0.164937,2.9337e-05,0.578489,0.0132778,-0.588177,-0.00989788,0.00139262,0.249292,-0.0307414,-0.999513,0.00540989,0.148766,0.000148184,-0.0539213,0.150498,0.000284444,0.607004,0.00121106,-0.999997,0.00213884,-0.172591,2.68305e-06,0.00983101,-0.172616,-0.0168411,0.591474,0.00271098,0.161296,0.986902,-0.246214,0.00191113,-0.0427742,-0.0178374,0.252514,0.4375,0.00612171,-0.138923,0.990284,0.248356,0.00222376,-0.0486109,-0.0168658,-0.252858,0.492355,0.34409,0.340858,0.990608,1.21592,1.01113,0.831571,0.43463,0.166132,0.999489,0.150114,0.999994,0.993276,0.971968,0.978548,
135,135,0,1,1,0,0,1,24,49,17.25,15.9375,45.375,20.8125,21,21.0625,0.991669,0.128254,0.0119805,-0.576139,0.0119737,0.584506,-0.0272766,1.48455e-05,0.25522,0.995953,-0.0894479,0.00874328,0.583504,0.0120778,-0.587754,-0.0212265,-0.00304885,0.284753,-0.0241093,-0.999704,-0.003151,0.190688,0.00056413,-0.00937364,0.190982,-0.0037071,0.317954,-9.99783e-05,-0.999999,0.00126333,-0.220393,2.27299e-06,-0.0159542,-0.22039,0.000760606,0.673554,-0.00341733,0.0990933,0.995072,-0.27205,0.00272606,-0.00866925,-0.0215147,0.27551,0.406386,-0.000947306,-0.0950333,0.995474,0.278249,0.00235226,-0.00235002,-0.0173669,-0.281175,0.439252,0.426492,0.40106,0.940368,1.21514,1.12588,0.926543,0.128362,0.0893518,0.999712,0.0970638,0.999997,0.994882,0.984412,0.989476,
